,country_x,country_code,gdp_per_capita,population,migrant_stock,maternal_mortality_rate,life_expectancy,hiv_prevalence,urbpop,lowest_twenty_income_share,oda_pct_of_gni,net_migration,poverty_headcount_ratio_190_2011_ppp,access_to_electricity_pct_of_population,co2_tons_per_capita,mortality_under_5_per_1000_live_births,energy_use_per_capita,remittances,revenue_pct_gdp,govt_exp_educ_pct_gdp,female_literacy_pct,external_debt_pct_GNI,fdi_net_current_usd,strength_legal_rights_0_12,adolescent_fertility_rate,fertility_rate,female_employment_pct_of_total,lowest_ten_income_share,highest_ten_income_share,trade_pct_gdp,use_internet_pct_pop,mobile_phone_subscriptions_pct_pop,days_required_to_start_business,ease_doing_business,tax_revenue_pct_gdp,net_lending_borrowing_pct_gdp,central_govt_debt_pct_gdp,risk_premium,biodiversity_protected_areas,renewable_freshwater_per_capita,slum_population_pct_urban_population,pm25_pct_population,population_resid,migrant_stock_resid,maternal_mortality_rate_resid,life_expectancy_resid,hiv_prevalence_resid,urbpop_resid,lowest_twenty_income_share_resid,oda_pct_of_gni_resid,net_migration_resid,poverty_headcount_ratio_190_2011_ppp_resid,access_to_electricity_pct_of_population_resid,co2_tons_per_capita_resid,mortality_under_5_per_1000_live_births_resid,energy_use_per_capita_resid,remittances_resid,revenue_pct_gdp_resid,govt_exp_educ_pct_gdp_resid,female_literacy_pct_resid,external_debt_pct_GNI_resid,fdi_net_current_usd_resid,strength_legal_rights_0_12_resid,adolescent_fertility_rate_resid,fertility_rate_resid,female_employment_pct_of_total_resid,lowest_ten_income_share_resid,highest_ten_income_share_resid,trade_pct_gdp_resid,use_internet_pct_pop_resid,mobile_phone_subscriptions_pct_pop_resid,days_required_to_start_business_resid,ease_doing_business_resid,tax_revenue_pct_gdp_resid,net_lending_borrowing_pct_gdp_resid,central_govt_debt_pct_gdp_resid,risk_premium_resid,biodiversity_protected_areas_resid,renewable_freshwater_per_capita_resid,slum_population_pct_urban_population_resid,pm25_pct_population_resid,country_y,asylum_seekers,idps,refugees,recognized,total_decisions,recognition_rate,iso_3,iso_2,refugees_per_pop,asylum_seekers_per_pop,Unnamed: 0,country,country_code.1,happiness,Unnamed: 5,Country Rank,Region,ti_cpi,Number of Surveys Used,Std Error,Min,Max,90% Lower CI,90%Upper CI,World Bank CPIA,World  Economic Forum EOS,Bertelsmann  Foundation TI,Arican Development Bank,IMD World Competitiveness Year Book,Bertelsmann Foundation SGI,World Justice Project ROL,PRS Internationl Country Risk Guide,Economist Intelligence Unit,IHS Global Insight,PERC Asia Risk Guide,Freedom House NIT
49,Guinea,GIN,1872.3677716469101,12091533.0,1.81156655898875,679.0,59.419,1.6,35.141,,6.30386877657354,-50000.0,,30.9631519317627,0.20749262060619292,91.7,,130582308.432555,,2.51714,,16.5783903368507,53272458.4212994,6.0,139.5256,4.934,48.95862643714211,,,72.4427259419684,8.2,89.02097029384109,15.0,152.0,,,,,21.3673260076547,19143.6049051337,43.3,100.0,-6113472.278826202,-0.02495417991291049,293.81327257287944,-3.119755544979121,0.19393390597478488,2.137781182602893,,0.4129608007629164,10777.033845044809,,-10.087999431840974,-0.050521573280286114,22.26558199075876,,-916847717.5248736,,-1.7332566117885464,,-17.171316438499783,-1432627448.1483665,0.7509219031588241,49.67194519466864,0.3909746779829426,2.9219123678492096,,,6.526961396717072,-4.544176957625664,22.24369467489805,-3.362082656073224,5.248208702299934,,,,,10.731166345965107,15413.274034434842,-21.562940188699713,-0.005375574667311866,Guinea,198.0,0.0,8839.0,111.0,130.0,85.38461538461539,GIN,GN,0.0007310073917012839,1.637509487010456e-05,66,Guinea,Guinea,3.5046934999999997,,139,Err:507,25,6,3.16,15,36,20,30,23.0,15.0,36.0,32.0,,,,21.0,,22.0,,
50,"Gambia, The",GMB,1663.9409261616504,1977590.0,9.67088648285922,706.0,60.95399999999999,1.8,59.228,7.4,7.9112479626956,-13000.0,10.1,46.486663818359396,0.267684889136388,67.9,,135963871.2884,,,,60.871241928861,-1692732.88803125,4.0,84.68700000000003,5.4879999999999995,44.1851954236745,3.0,28.7,48.079956306014786,16.5,137.32229633038202,25.0,149.0,,,,,1.3670254362243799,1564.2500046927496,34.8,100.0,-16313075.247179436,7.844541767640166,313.6454945732134,-1.3377530219270568,0.3683397721190831,26.747773383916112,0.8200565212562507,1.8317529070996081,47523.9432085693,-9.507281060823313,6.567206120254582,0.06147049451379824,-2.579249882135912,,-868164654.5270758,,,,27.57411563689549,-1452297223.0669053,-1.2659095742196105,-6.3444252890489565,0.8916217673755717,-1.9945243603990968,0.39973302914489395,-1.6118833411586058,-17.593602147857233,4.4568350661893295,71.41357992200055,6.729987985158122,1.048179225346047,,,,,-9.341153790945516,-2160.7443028128428,-31.47083725171753,-0.007851884097220818,Gambia,0.0,0.0,7854.0,1.0,2.0,50.0,GMB,GM,0.0039715006649507735,0.0,67,Gambia,,,,123,Err:507,28,5,6.67,12,49,17,39,12.0,49.0,,15.0,,,,31.0,,32.0,,
51,Guinea-Bissau,GNB,1540.31513212913,1770526.0,1.21090371816247,549.0,57.0,3.6,42.12300000000001,,8.85427541264378,-9995.0,,14.0046701431274,0.157241166708388,90.7,,84952813.9980524,,,,29.334773751417398,18575499.4478127,6.0,89.9284,4.71,47.0779951159885,,,59.781536752122896,3.5407069170209997,69.9505683621703,8.5,175.0,,,,,11.6202197089003,9271.36353943574,82.3,100.0,-16571021.936095085,-0.6094898972159994,152.37914804423588,-5.144815319701436,2.1530793511052004,9.953110030454743,,2.661950561645332,50375.524757944266,,-25.242226499527177,-0.018274522742476814,19.599825040936178,,-893301324.59528,,,,-3.69174537273204,-1411043481.128978,0.7241020909284357,-1.804208644391992,0.08187565766646543,0.8128200955361821,,,-5.746936048434797,-8.085934196293794,4.558133271000585,-9.71507882574867,26.33399348203681,,,,,0.8687540849366044,5549.4543158330725,15.193201787336873,-0.009315962045064907,Guinea-Bissau,123.0,0.0,8684.0,0.0,0.0,,GNB,GW,0.004904757117376418,6.947088040503217e-05,68,Guinea-Bissau,,,,158,Err:507,17,4,2.63,12,22,13,21,12.0,,,20.0,,,,12.0,,22.0,,
52,Greece,GRC,26697.2485044179,10820883.0,11.342377373850699,3.0,81.0365853658537,0.2,78.046,5.9,,49996.0,1.5,100.0,6.18033726778447,4.8,2123.89789112844,428809248.794986,46.7205911622748,,,,1268311157.9330301,3.0,7.7494,1.33,43.8010654950241,1.9,26.2,63.3936164816987,66.835,112.02418477776399,13.0,72.0,24.9381804066096,-5.999025089511019,,,8.56334528515359,5324.80727640423,,100.0,-8920256.22741814,3.874692591423597,-25.39828684078377,4.170003417740971,-0.22197521445473367,8.231809499145683,-0.9148915171110444,,22807.817757617402,0.4721674022752061,0.8942637489790997,0.6859107949789927,-4.961033265606983,-356.6009714260276,-1499828984.580799,16.406941607308422,,,,-4367533618.677668,-2.237803776269112,-17.830352070004736,-0.4985367319365701,-0.20249775160498013,-0.6550783654843992,-0.6465785984098638,-24.956993263133175,0.2360107875624351,-11.299367096904275,-2.1897275273923054,11.941765858263444,7.180006567037412,-3.8651319151331873,,,-1.913686471899096,1025.1082475113453,,0.7697687472713142,Greece,26141.0,0.0,24838.0,5016.0,23483.0,21.360132862070433,GRC,GR,0.002295376449408057,0.002415791761171431,69,Greece,Greece,5.6225190000000005,,58,Err:507,46,7,5.08,21,63,38,54,,45.0,,,43.0,57.0,50.0,41.0,21.0,63.0,,
53,Guatemala,GTM,7765.7485862270805,16252429.0,0.46718767180629,88.0,73.15,0.5,49.971000000000004,,0.6594175301325379,-46073.0,,90.5062942504883,1.1509779943039098,29.6,830.094515930766,6572785056.1,10.805934983304,2.95518,,32.7625148976865,1175523400.0,9.0,73.9864,3.029,33.0090932065444,,,51.306263694826896,28.805941555352398,111.499579539772,26.5,98.0,10.213089673546301,-1.4368225329504298,22.9881410888278,,15.7067397650122,6857.763393221329,34.5,100.0,288015.1911746282,-1.7406648737940351,-105.71553645610365,3.9755863727765184,-0.2199776683351872,2.2964756915771223,,-1.1183315917858176,19027.45260038916,,18.57867054618943,-0.5973251879775918,-11.417617498366482,-34.3983344152839,4459507333.244591,-10.760319283584963,-1.4252240445825044,,-11.324151008811562,-1305177990.9152732,4.209009712196363,15.413526846091615,-0.09573572579500578,-9.519951171742091,,,-20.19845656598035,-3.1676243532470707,21.15732191124502,5.641822026339412,-17.05143172678089,-5.234798332787474,0.7966887966521567,-24.7003665131338,,6.713904651770338,2928.5256116051232,1.706872922316606,0.06377579107174823,Guatemala,125.0,0.0,226.0,63.0,141.0,44.680851063829785,GTM,GT,1.3905613739337055e-05,7.691158041668726e-06,71,Guatemala,Guatemala,6.464986799999999,,123,Err:507,28,6,3.46,15,38,22,34,,38.0,32.0,,,,15.0,31.0,21.0,32.0,,
54,Guyana,GUY,7535.97617836468,768514.0,2.00551438236962,229.0,66.536,1.7,26.441,,1.0130627426755898,-24552.0,,83.5683517456055,2.6323479518413198,33.3,,302773517.626441,,0.00527,,52.0558194121614,137700000.0,3.0,87.5268,2.5340000000000003,35.017701028499104,,,100.267980958315,34.0,70.603528367733,18.0,134.0,,,,10.9977472222222,5.30607683828947,315695.847355163,33.1,99.8761893,-15261955.893070836,-0.18482057176032995,27.880154054564514,-2.3907497846570465,0.9527320712358934,-20.663708212190965,,-0.8455926436639101,40499.21546722742,,12.827380953953352,0.9430084891282288,-8.802760576339141,,-1774875670.1977649,,-4.369826461007787,,8.046133710065241,-2304802168.72156,-1.8090506230799641,27.79743966927293,-0.6437208509166803,-7.629642556358397,,,28.94385838954034,2.751542642281642,-18.86434564826316,-2.7632417723605687,17.805647252703324,,,,4.640618277961906,-3.7411076953005233,311773.2722521918,-0.1103808286104524,-0.06243394173614548,Guyana,1.0,0.0,11.0,0.0,0.0,,GUY,GY,1.4313337167572745e-05,1.3012124697793403e-06,72,Guyana,,,,119,Err:507,29,4,3.01,21,35,24,34,35.0,29.0,,,,,,21.0,,32.0,,
55,Honduras,HND,4599.650144127078,8960829.0,0.3476135161844,129.0,73.376,0.4,55.165,3.6,2.76573354450342,-14001.0,16.2,89.98170999999998,1.0752217904521801,19.6,607.8646499302549,3667853295.48624,23.363155171353,6.41297,87.8937,38.81201522922021,1316679827.33597,9.0,73.5778,2.5069999999999997,37.5675397064996,1.3,37.0,107.26440535424,27.6198138137825,89.8174488097028,13.0,121.0,17.3444720611594,-0.8593345959223159,,,12.4289336910491,10291.4947255238,27.5,100.0,-8132099.062418748,-1.6400015494919349,-165.48242940444592,7.6861084841607425,-0.6854586254790952,15.349815694417414,-2.7987178949924423,-0.8373725394086464,49490.89297934953,0.4277572092460904,34.396212159569764,0.13376101718236855,-36.418476460898646,43.14013909956816,2089184654.027197,2.8316410067322444,2.104392998166281,24.985133240873324,-0.5843448225974726,-627041042.1642772,3.9667158890616414,-1.3516909676411188,-1.3587870042329295,-6.718457012775017,-1.198234323532897,6.623297860663433,38.46997679635781,5.831310570977834,11.873123980291822,-6.529059076458228,-10.52223128447747,1.5813896330722237,1.2746567203927723,,,2.6304306343828743,6474.662247182502,-19.458876750544235,0.027592253169984808,Honduras,9.0,174000.0,30.0,10.0,23.0,43.47826086956522,HND,HN,3.347904529815266e-06,1.0043713589445797e-06,73,Honduras,Honduras,4.845436599999999,,111,Err:507,31,7,4.12,17,45,24,38,35.0,45.0,36.0,,,,17.0,41.0,21.0,22.0,,
56,Croatia,HRV,23008.0843815694,4203604.0,13.6047139871854,8.0,77.2756097560976,,56.155,7.3,,-40000.0,0.7,100.0,3.97380490559031,4.8,1897.84066540377,2103620410.3038101,,,,,158968737.615967,5.0,9.8238,1.4,46.534253476677996,2.7,23.2,93.904974524731,69.8031,104.240871611439,22.5,58.0,,,,,23.5064099082696,8894.88907223948,,100.0,-14299203.94428298,7.152369166797187,-27.307324797475893,1.5273969436485255,,-10.607260347746287,0.8529522675933192,,-35199.387670883305,-0.8581249461386657,1.2318733946086835,-0.9363070164161358,-6.859210584260597,-277.1397546173921,219653152.6543257,,,,,-4769043229.15884,-0.11000514037625744,-19.61425380499772,-0.4921833320761049,2.876263444687844,0.2951701305812101,-4.732816153242727,4.938506501483771,7.525325852214968,-18.269868506427887,5.600230925772369,-9.483804985541823,,,,,13.59325121275633,4394.271975848034,,0.3132889895950939,Croatia,53.0,0.0,522.0,36.0,379.0,9.498680738786279,HRV,HR,0.00012417915674264274,1.2608228558161045e-05,74,Croatia,Croatia,5.205438099999999,,50,Err:507,51,9,2.02,41,62,48,54,,46.0,62.0,,41.0,57.0,50.0,50.0,54.0,52.0,,50.0
57,Haiti,HTI,1758.33445984911,10711061.0,0.3690482003333561,359.0,63.055,1.9,52.427,,11.9392644433402,-175000.0,,38.2211265563965,0.270538585794459,75.0,392.80116862045196,2195560227.13699,,3.1572299999999998,,23.9813291784838,105680000.0,2.0,38.976,2.9730000000000003,47.9363043853258,,,70.5516896261956,12.1977,68.1538458234903,97.0,182.0,,,,,0.27016962271177297,1230.5549150028,74.4,100.0,-7540792.107158918,-1.461882523654639,-30.10438872298397,0.6512700057187217,0.4799522989275515,19.709881438615245,,5.945433465735397,-114360.59268046885,,-2.2112071057537146,0.04087158800376034,4.9942556077132005,92.84771456384914,1171771107.1263847,,-1.0907782080787962,,-9.521360654967458,-1360921854.5199206,-3.2582850820895075,-51.52134951464198,-1.5991889088276168,1.8215162547837664,,,4.7680616056813685,-0.16313326989915744,1.8514833066669496,78.68820759142545,34.592287921241876,,,,,-10.405242887151665,-2496.835573240698,8.766983018188455,-0.0067316171897289214,Haiti,11.0,0.0,3.0,2.0,6.0,33.333333333333336,HTI,HT,2.800842979047547e-07,1.0269757589841007e-06,75,Haiti,Haiti,3.5697625,,158,Err:507,17,5,2.74,11,24,13,21,23.0,24.0,15.0,,,,,12.0,,11.0,,
58,Hungary,HUN,26147.5373739471,9843028.0,4.56246525249104,17.0,75.56829268292691,0.1,70.5,7.8,,29999.0,0.5,100.0,4.2655749757664,5.1,2314.49643377955,4631687566.4228,40.4631907396871,4.579359999999999,,,-5517128093.46639,9.0,19.9328,1.45,45.79166599871839,3.0,23.8,171.565870171142,72.8347,120.46091931407899,7.0,53.0,23.421406148622605,-2.16586700054859,97.0152350636331,1.7401236904666697,22.6019271546287,608.1203526935881,,100.0,-9664130.174521564,-2.7460244889764365,-12.46263123076692,-1.1464950119532205,-0.3274972893391638,1.1215214633803328,1.0426992052370254,,7838.161103369583,-0.5809520336801608,0.9507394746237168,-1.1379492375721378,-4.930357559409378,-116.46640330871513,2716198296.8881607,10.406874617363343,-0.2334691581818716,,,-11027666935.44132,3.7815200110996257,-6.198596022970044,-0.3856637951467747,1.8483105242466635,0.4690540381080894,-3.2078555330308056,82.96923428800191,6.8801449960194825,-2.6934203504618646,-8.445662445790223,-8.198355376800407,5.799340167598636,-0.02857788083095913,48.973823111035394,-2.191755612140224,12.22829314654436,-3699.7141906083934,,0.6656154636794014,Hungary,36693.0,0.0,4393.0,146.0,155671.0,0.09378753910490714,HUN,HU,0.00044630575062876995,0.0037278162776739027,76,Hungary,Hungary,5.3443832,,50,Err:507,51,9,3.73,34,71,45,57,,47.0,53.0,,34.0,41.0,44.0,50.0,71.0,63.0,,52.0
59,Indonesia,IDN,11040.1972130228,258162113.0,0.127675543243526,126.0,69.025,0.4,53.313,0.0,-0.004012981608021661,-825000.0,7.2,97.53736743698221,1.81936331905513,27.2,883.9109769738942,9659168638.94442,12.966699335304899,3.5836,93.33570999999999,36.7897339111105,19779127976.9576,5.0,48.6144,2.3890000000000002,37.09186485116879,0.0,0.0,41.9376402415299,21.976067711347604,131.292828394227,47.8,73.0,10.7534877772096,-2.59354813676836,30.309126137803997,,5.06335901930066,7913.57805215731,21.8,99.7040423,242034840.3151235,-2.533845474277257,16.872879879166728,-2.9727664105891307,-0.16696023236118904,-2.112026649169941,-6.0173999195739185,-1.150877346514685,-762363.9803204123,-0.6503301242062296,9.62207893538843,-0.8071167547717724,-0.6678372644637527,-295.8928365385947,7398704251.661865,-9.717339412785392,-0.8694298400362448,9.175032279813863,-6.0110938186926575,16921599998.892809,0.4418730815073113,2.4846769592560847,-0.1121042127143408,-4.5814735447236,-2.286829764698119,-30.388436163359533,-31.788518777549378,-19.224105764256507,29.73660757445941,25.901028640844306,-27.71443811441135,-4.4154752387766365,-0.2728605153004833,-18.364735281386547,,-3.646136450312944,3963.5715613710663,-4.855660926131679,-0.2150448315158684,Indonesia,7591.0,0.0,5957.0,2416.0,4049.0,59.669054087429,IDN,ID,2.307464844773718e-05,2.9404004761922598e-05,77,Indonesia,Indonesia,5.0427999,,88,Err:507,36,8,3.39,17,50,30,42,,43.0,36.0,,37.0,,17.0,50.0,38.0,32.0,32.0,
60,India,IND,6130.06758514482,1309053980.0,0.399752709149401,174.0,68.30199999999999,0.2,32.777,,0.15276094898255402,-2449998.0,,88.0,1.7300004315616102,44.1,637.428629855327,68909693352.8351,,,,23.0451403794208,44009492129.5319,6.0,25.9968,2.352,24.520543081683197,,,41.9466799113024,26.0,76.4717128013315,30.0,77.0,,,,,3.47930598498439,1117.5867474195402,24.0,99.989862,1292554032.3793461,-1.688369450194914,-71.68126234419327,0.9069715817847026,-0.7112846418792889,-10.842146320188492,,-2.3278360128345468,-2385495.210464681,,24.477710104700265,0.4001769116073763,-4.618312840947233,-71.67601952112273,67060896225.406075,,,,-19.69763000004781,41806043562.56231,1.0834921121056853,-40.91310508546904,-1.1511113507418145,-18.879532359261454,,,-28.23292095859325,-0.7612126085928139,-7.558019238438604,9.825707991222194,-46.37782209051746,,,,,-5.913568680091977,-2757.2145449013015,-14.321318865630223,0.03564248629670885,India,6480.0,0.0,201381.0,2663.0,5809.0,45.84265794456878,IND,IN,0.00015383704803372585,4.950139642064264e-06,78,India,India,4.3420792,,76,Err:507,38,8,3.14,25,54,33,43,,54.0,45.0,,35.0,,25.0,41.0,38.0,32.0,33.0,
61,Ireland,IRL,68576.7443262317,4701957.0,15.9169365666588,8.0,81.45365853658541,0.2,62.538000000000004,8.0,,23497.0,0.2,100.0,7.31393980771791,3.7,2741.5748839566,603396879.909563,25.679140571635102,3.76971,,,235355989626.205,7.0,10.6084,1.92,44.44788810421571,3.1,25.4,216.186706609052,83.4947916666667,104.29568943855999,6.0,23.0,18.8671519179531,-2.1165487693876397,88.79075023747559,,4.04293371670989,10520.123493368,,47.8603258,-5391962.5112089515,-11.453102818060868,3.2723855200464778,0.13243274201073518,0.049874683072246316,-26.54089657451964,-0.3236251823739966,,-141647.42148522925,0.09595334615350927,-0.12353366163435453,-4.415036781948663,-0.4469378727812616,-4755.790538804837,-1663964407.5931082,-4.815086633334879,-1.1977089495405364,,,226949890016.27325,2.0277621524854545,3.1694767052776784,0.2578760072005801,-1.6418577471932352,-0.1763241986036972,1.4398823246414632,122.54525708474766,-3.0250389795165513,-24.118833454315137,-2.5517952512470963,-8.098377341984731,0.7646391542591857,-1.6997997326583034,6.397052070480328,,-8.17138815946014,5981.105050970506,,-42.74056302138403,Ireland,5055.0,0.0,6125.0,423.0,2828.0,14.957567185289955,IRL,IE,0.0013026490884540203,0.0010750842681036853,79,Ireland,Ireland,6.8301253,,18,Err:507,75,6,4.92,54,89,67,83,,89.0,,,83.0,73.0,,79.0,54.0,73.0,,
62,"Iran, Islamic Rep.",IRN,17571.2222428648,79360487.0,3.44639753479213,25.0,75.73,0.1,73.358,,0.0286674237957084,-274998.0,,99.9750518798828,8.28302078741615,16.0,3023.4904393373304,1330000000.0,,2.79739,,1.64745324242643,2050000000.0,2.0,26.4394,1.686,17.6699496578545,,,39.017300702637,45.3349758846986,93.5211183872901,72.5,128.0,,,,,7.66655342395126,1638.7987556658402,,100.0,59839244.47433748,-1.1906909030802415,-26.87716066135813,1.4669878261236846,-0.3875316466725768,9.714693420362927,,-0.44135833535763386,-239263.96038675448,,2.4124705510896973,4.199216170571192,-0.19323551166390374,1279.6493579596934,-676267968.8016245,,-1.7105857518432623,,-42.16322693934657,-2529686296.790757,-2.778066730081126,-10.684340500934505,-0.3892934202815748,-25.01013574392724,,,-40.61476099057836,-8.853884025869803,-24.051946076196927,53.02991816968969,47.482510655069674,,,,,-1.885053141926008,-2904.194129055124,,0.15491800608202766,Iran (Islamic Rep. of),42.0,0.0,979437.0,4.0,4.0,100.0,IRN,IR,0.012341620333050628,5.292306232949402e-07,80,Iran (Islamic Rep. of),Iran (Islamic Rep. of),4.7499557,,130,Err:507,27,6,3.28,21,41,22,32,,41.0,23.0,,,,31.0,21.0,21.0,22.0,,
63,Iraq,IRQ,15694.886454264299,36115649.0,0.9715760982742,50.0,69.672,,69.921,,0.8464699607943811,39171.0,,99.8621826171875,4.81183968613452,32.3,1413.49625550761,1004500000.0,28.747212060555395,,,,3316300000.0,0.0,79.462,4.427,19.752249497755,,,76.7579150579151,17.22,92.9209385106163,34.5,171.0,1.24136945083715,-5.64763265883253,25.7368722825666,,1.54077890873295,1005.5396091193304,47.2,100.0,17696852.164901726,-2.9896067077423867,-11.963628827054515,-4.159596924798024,,7.442530795976701,,0.2405940412706703,85568.77324833284,,3.2501376443753287,1.059540469444459,13.902477511879187,-193.80395690355545,-987062752.3513019,4.2204679567581636,,,,-749123793.7019447,-4.647056176208073,39.93503576316815,2.280312106941437,-22.55950511003034,,,0.4273626234648731,-33.709432684699046,-21.191848941301586,14.081639905978804,84.29918067794509,-13.868047339170795,-3.2899661874142234,-18.983402120400804,,-7.614288134196018,-3345.105194930133,24.794964653445412,0.1109646346301787,Iraq,7420.0,4403287.0,277701.0,10.0,1365.0,0.7326007326007326,IRQ,IQ,0.007689215276181247,0.00020545110514281497,81,Iraq,Iraq,4.4933772,,161,Err:507,16,4,2.5,11,21,12,20,,,19.0,,,,,12.0,21.0,11.0,,
64,Iceland,ISL,47499.6253846535,330815.0,11.390149502921801,3.0,82.4682926829268,,93.7,,,1900.0,,100.0,6.05965740746397,2.3,17916.120420543302,213102379.751008,30.6149461512602,7.7110600000000025,,,1145767444.82301,5.0,7.827000000000001,1.8,47.501896234128296,,,99.04312439719959,98.2,116.25348606934901,12.0,21.0,23.4594478761772,-0.21613105523495896,,1.685,2.4217466959144303,519264.721154845,,0.0,-16958238.73701893,-2.673217777279381,-5.6758295782759545,2.1151530714128337,,11.284599139245842,,,-147858.59616394402,,0.04080448385765578,-2.4952940667136776,-2.8027807075170674,13085.939638088685,-2371782014.954316,-0.9207134560712404,2.2886107218895466,,,-7819946672.801263,-0.3555056310512521,-3.9503197742867853,0.07844866323422828,1.5998258906166072,,,10.527975286396256,15.955794119212527,-8.589328036523739,2.3941408614028994,-15.029718100521025,4.683779813689147,1.4417113657814538,,-1.327331151252824,-10.438769642676812,514447.014286545,,-95.1552005914328,Iceland,161.0,0.0,179.0,47.0,276.0,17.028985507246375,ISL,IS,0.000541087919229781,0.00048667684355304324,82,Iceland,Iceland,7.4980706999999995,,13,Err:507,79,5,4.53,65,89,72,86,,87.0,,,83.0,65.0,,89.0,,73.0,,
65,Israel,ISR,35888.8758935766,8380100.0,24.9469000386407,5.0,82.05121951219509,,92.179,,,50002.0,,100.0,7.86318134790706,3.8,2762.50593376097,853100000.0,32.4607447971069,5.88141,,,11336200000.0,6.0,10.1468,3.09,46.9914400773171,,,59.5292132247128,77.35208965722529,131.067498273617,13.0,49.0,23.3792925417637,-2.29228032171108,,3.3428571990061404,8.58173027677053,91.28863030539092,,100.0,-12501154.72179487,14.746605791027301,-12.003872729286368,3.2144996568708706,,15.589227325849054,,,-51196.04499043849,,0.3841661385063588,0.9306551397400852,-3.1412808782290442,-675.7672689979298,-1553500840.2970777,0.8066085330878145,0.6818247155749546,,,3706075420.157461,0.6002242008659389,-7.58874467119684,1.3271673100292267,1.9669446505226282,,,-28.20501162136655,1.8494626487119918,6.714302347025324,1.1023427969615902,3.637209480750713,4.243317483671159,-0.3495997181864141,,0.12369113518183285,-3.853158876011486,-4417.594429728101,,2.5589441911900934,Israel,11677.0,0.0,32946.0,170.0,913.0,18.619934282584886,ISR,IL,0.003931456665194926,0.0013934201262514768,83,Israel,Israel,7.079411,,32,Err:507,61,6,2.78,52,71,56,66,,64.0,,,56.0,65.0,,60.0,71.0,52.0,,
66,Italy,ITA,36640.115577948396,60730582.0,9.6807677420957,4.0,82.54390243902441,0.2,69.565,5.9,,350000.0,2.0,100.0,5.2708667864029595,3.5,2414.48400158318,9606441417.480421,38.3417311989557,4.08036,,,13299083868.094,2.0,6.2124,1.35,41.7473586495,1.8,25.7,56.9220625910712,58.14173495687472,147.36979963704098,6.0,51.0,23.4169053630706,-3.06645989225729,,4.080583333333332,13.346444242988401,3002.18098166877,,99.7197559,40003379.4533926,-0.7450272241579103,-12.213201193979113,3.57485991620132,-0.10613411823676072,-7.507100247396963,-1.7930961129052152,,243764.0570311278,1.4887106808836823,0.35296844330454746,-1.7684070283881574,-3.2558991613352286,-1108.4455530956548,7164446116.793913,6.644440951126423,-1.1447045350077163,,,5522914108.046871,-3.4113073875746265,-10.982747776499668,-0.4079131030170029,-3.3550739695113805,-1.1465908430235607,0.7259190242301017,-30.718964842964304,-17.920256666049394,22.926400647276267,-5.6861349466072255,6.538290157347982,4.227634445277143,-1.1387037276655816,,0.8923936124118677,0.8028214149836419,-1535.079439010079,,2.4132216599246874,Italy,60156.0,0.0,118047.0,3573.0,71410.0,5.003500910236662,ITA,IT,0.0019437818000822057,0.0009905388359360693,84,Italy,Italy,5.847683900000001,,61,Err:507,44,7,2.5,35,54,40,48,,47.0,,,35.0,49.0,54.0,41.0,38.0,42.0,,
67,Jamaica,JAM,8626.0104285205,2871934.0,0.8293670469170359,89.0,75.836,1.8,54.833,,0.43336281204522603,-93000.0,,97.2788848876953,2.59321537046218,16.2,981.3122382373421,2361233874.36819,27.4698329715905,5.45581,,102.664789328865,924977863.7100381,9.0,55.9558,2.026,42.9976312995181,,,76.10510996411371,42.2212211907441,109.236946252943,3.0,75.0,24.8193768372893,-0.29430163930921005,124.66873246736,10.3868233224301,1.40556650931052,3780.4581062700104,,100.0,-12873263.811626116,-1.44585516480829,-75.91669744331632,5.736386340586377,1.1653545120885975,5.022600854112562,,-1.1376315619695858,-27830.525230019786,,20.80850201328073,0.623890543350083,-20.677402495842053,34.65250503845584,117576130.47281648,5.614697152272721,1.0555661520033883,,58.34502092675251,-1692142402.8709266,4.279332815595561,1.6846007154371418,-0.8979115042430093,0.9092161532892646,,,3.9100754235351767,7.550176232802137,15.649728779118506,-18.20283013231286,-35.85084982547369,9.451352967596168,1.9635779741568908,76.67557930723831,4.458259976119408,-7.386493831506578,-169.07586049976769,,0.07235439960589929,Jamaica,5.0,0.0,12.0,0.0,0.0,,JAM,JM,4.178369001516052e-06,1.7409870839650214e-06,85,Jamaica,,,,69,Err:507,41,6,1.68,36,48,38,44,,42.0,36.0,,,,48.0,41.0,38.0,42.0,,
